Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,727631,-,-,-,39.05,-95.66,-6,272,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Solar Zenith Angle,Surface Albedo,Temperature
2015,1,8,1,30,0,0,0,0,0,0,158.78,0.8669000267982483,-16
2015,1,8,2,0,0,0,0,0,0,0,154.37,0.8669000267982483,-16
2015,1,8,2,30,0,0,0,0,0,0,149.29,0.8669000267982483,-16
2015,1,8,3,0,0,0,0,0,0,0,143.82,0.8669000267982483,-16
2015,1,8,3,30,0,0,0,0,0,0,138.16,0.8669000267982483,-16
2015,1,8,4,0,0,0,0,0,0,0,132.38,0.8669000267982483,-16
2015,1,8,4,30,0,0,0,0,0,0,126.56,0.8669000267982483,-15
2015,1,8,5,0,0,0,0,0,0,0,120.74000000000001,0.8669000267982483,-15
2015,1,8,5,30,0,0,0,0,0,0,114.97,0.8669000267982483,-15
2015,1,8,6,0,0,0,0,0,0,0,109.26,0.8669000267982483,-15
2015,1,8,6,30,0,0,0,0,0,0,103.65,0.8669000267982483,-14
2015,1,8,7,0,0,0,0,0,0,0,98.17,0.8669000267982483,-14
2015,1,8,7,30,0,0,0,0,0,0,92.86,0.8669000267982483,-13
2015,1,8,8,0,4,0,4,17,235,26,87.76,0.8669000267982483,-13
2015,1,8,8,30,18,0,18,38,486,98,82.92,0.8669000267982483,-12
2015,1,8,9,0,55,457,148,55,616,179,78.39,0.8669000267982483,-11
2015,1,8,9,30,86,471,214,67,707,259,74.23,0.8669000267982483,-9
2015,1,8,10,0,72,0,72,79,756,331,70.52,0.8669000267982483,-8
2015,1,8,10,30,86,0,86,87,797,394,67.32000000000001,0.8669000267982483,-7
2015,1,8,11,0,104,0,104,92,825,444,64.73,0.8669000267982483,-6
2015,1,8,11,30,204,161,277,95,845,482,62.81,0.8669000267982483,-5
2015,1,8,12,0,86,889,508,86,889,508,61.64,0.8669000267982483,-4
2015,1,8,12,30,86,897,518,86,897,518,61.25,0.8669000267982483,-2
2015,1,8,13,0,81,910,513,81,910,513,61.67,0.8669000267982483,-1
2015,1,8,13,30,79,900,489,79,900,489,62.870000000000005,0.8669000267982483,0
2015,1,8,14,0,71,892,451,71,892,451,64.81,0.8669000267982483,0
2015,1,8,14,30,67,865,399,67,865,399,67.43,0.8669000267982483,0
2015,1,8,15,0,60,828,335,60,828,335,70.65,0.8669000267982483,0
2015,1,8,15,30,53,770,261,53,770,261,74.38,0.8669000267982483,0
2015,1,8,16,0,74,42,83,48,661,179,78.55,0.8669000267982483,0
2015,1,8,16,30,34,517,96,34,517,96,83.10000000000001,0.8669000267982483,0
2015,1,8,17,0,24,0,24,16,224,24,87.95,0.8669000267982483,-1
2015,1,8,17,30,0,0,0,0,0,0,93.06,0.8669000267982483,-1
2015,1,8,18,0,0,0,0,0,0,0,98.37,0.1433199942111969,-1
2015,1,8,18,30,0,0,0,0,0,0,103.85000000000001,0.1433199942111969,-2
2015,1,8,19,0,0,0,0,0,0,0,109.47,0.1433199942111969,-3
2015,1,8,19,30,0,0,0,0,0,0,115.18,0.1433199942111969,-4
2015,1,8,20,0,0,0,0,0,0,0,120.96000000000001,0.1433199942111969,-5
2015,1,8,20,30,0,0,0,0,0,0,126.77,0.1433199942111969,-5
2015,1,8,21,0,0,0,0,0,0,0,132.58,0.1433199942111969,-6
2015,1,8,21,30,0,0,0,0,0,0,138.35,0.1433199942111969,-6
2015,1,8,22,0,0,0,0,0,0,0,144.01,0.1433199942111969,-7
2015,1,8,22,30,0,0,0,0,0,0,149.45000000000002,0.1433199942111969,-7
2015,1,8,23,0,0,0,0,0,0,0,154.5,0.1433199942111969,-8
2015,1,8,23,30,0,0,0,0,0,0,158.85,0.1433199942111969,-8
2015,1,9,0,0,0,0,0,0,0,0,161.95000000000002,0.1433199942111969,-9
2015,1,9,0,30,0,0,0,0,0,0,163.08,0.1433199942111969,-9
2015,1,9,1,0,0,0,0,0,0,0,161.87,0.1433199942111969,-9
2015,1,9,1,30,0,0,0,0,0,0,158.72,0.1433199942111969,-9
2015,1,9,2,0,0,0,0,0,0,0,154.34,0.1433199942111969,-10
2015,1,9,2,30,0,0,0,0,0,0,149.27,0.1433199942111969,-10
2015,1,9,3,0,0,0,0,0,0,0,143.82,0.1433199942111969,-10
2015,1,9,3,30,0,0,0,0,0,0,138.16,0.1433199942111969,-10
2015,1,9,4,0,0,0,0,0,0,0,132.39000000000001,0.1433199942111969,-11
2015,1,9,4,30,0,0,0,0,0,0,126.57000000000001,0.1433199942111969,-11
2015,1,9,5,0,0,0,0,0,0,0,120.75,0.1433199942111969,-12
2015,1,9,5,30,0,0,0,0,0,0,114.97,0.1433199942111969,-12
2015,1,9,6,0,0,0,0,0,0,0,109.26,0.1433199942111969,-12
2015,1,9,6,30,0,0,0,0,0,0,103.64,0.1433199942111969,-12
2015,1,9,7,0,0,0,0,0,0,0,98.16,0.1433199942111969,-13
2015,1,9,7,30,0,0,0,0,0,0,92.85000000000001,0.1433199942111969,-12
2015,1,9,8,0,15,381,30,15,381,30,87.74,0.1433199942111969,-12
2015,1,9,8,30,31,635,109,31,635,109,82.89,0.1433199942111969,-11
2015,1,9,9,0,40,776,196,40,776,196,78.34,0.1433199942111969,-10
2015,1,9,9,30,46,857,280,46,857,280,74.17,0.1433199942111969,-9
2015,1,9,10,0,51,910,356,51,910,356,70.44,0.1433199942111969,-9
2015,1,9,10,30,54,946,421,54,946,421,67.23,0.1433199942111969,-8
2015,1,9,11,0,57,970,473,57,970,473,64.63,0.1433199942111969,-8
2015,1,9,11,30,59,986,511,59,986,511,62.7,0.1433199942111969,-7
2015,1,9,12,0,61,992,535,61,992,535,61.51,0.1433199942111969,-6
2015,1,9,12,30,62,994,542,62,994,542,61.11,0.1433199942111969,-5
2015,1,9,13,0,65,982,534,65,982,534,61.52,0.1433199942111969,-5
2015,1,9,13,30,64,972,510,64,972,510,62.71,0.1433199942111969,-5
2015,1,9,14,0,64,949,470,64,949,470,64.65,0.1433199942111969,-5
2015,1,9,14,30,61,922,418,61,922,418,67.26,0.1433199942111969,-5
2015,1,9,15,0,61,865,350,61,865,350,70.48,0.1433199942111969,-5
2015,1,9,15,30,55,806,274,55,806,274,74.21000000000001,0.1433199942111969,-5
2015,1,9,16,0,47,707,190,47,707,190,78.38,0.1433199942111969,-6
2015,1,9,16,30,35,558,104,35,558,104,82.93,0.1433199942111969,-7
2015,1,9,17,0,17,275,27,17,275,27,87.78,0.1433199942111969,-9
2015,1,9,17,30,0,0,0,0,0,0,92.89,0.1433199942111969,-9
2015,1,9,18,0,0,0,0,0,0,0,98.21000000000001,0.1433199942111969,-10
2015,1,9,18,30,0,0,0,0,0,0,103.69,0.1433199942111969,-10
2015,1,9,19,0,0,0,0,0,0,0,109.31,0.1433199942111969,-10
2015,1,9,19,30,0,0,0,0,0,0,115.02,0.1433199942111969,-10
2015,1,9,20,0,0,0,0,0,0,0,120.8,0.1433199942111969,-11
2015,1,9,20,30,0,0,0,0,0,0,126.61,0.1433199942111969,-11
2015,1,9,21,0,0,0,0,0,0,0,132.43,0.1433199942111969,-11
2015,1,9,21,30,0,0,0,0,0,0,138.19,0.1433199942111969,-11
2015,1,9,22,0,0,0,0,0,0,0,143.85,0.1433199942111969,-11
2015,1,9,22,30,0,0,0,0,0,0,149.28,0.1433199942111969,-11
2015,1,9,23,0,0,0,0,0,0,0,154.33,0.1433199942111969,-12
2015,1,9,23,30,0,0,0,0,0,0,158.68,0.1433199942111969,-12
2015,1,10,0,0,0,0,0,0,0,0,161.78,0.1433199942111969,-12
2015,1,10,0,30,0,0,0,0,0,0,162.94,0.1433199942111969,-12
2015,1,10,1,0,0,0,0,0,0,0,161.77,0.1433199942111969,-13
2015,1,10,1,30,0,0,0,0,0,0,158.65,0.1433199942111969,-13
2015,1,10,2,0,0,0,0,0,0,0,154.3,0.1433199942111969,-13
2015,1,10,2,30,0,0,0,0,0,0,149.25,0.1433199942111969,-13
2015,1,10,3,0,0,0,0,0,0,0,143.81,0.1433199942111969,-13
2015,1,10,3,30,0,0,0,0,0,0,138.15,0.1433199942111969,-13
2015,1,10,4,0,0,0,0,0,0,0,132.39000000000001,0.1433199942111969,-13
2015,1,10,4,30,0,0,0,0,0,0,126.57000000000001,0.1433199942111969,-12
2015,1,10,5,0,0,0,0,0,0,0,120.75,0.1433199942111969,-12
2015,1,10,5,30,0,0,0,0,0,0,114.97,0.1433199942111969,-12
2015,1,10,6,0,0,0,0,0,0,0,109.25,0.1433199942111969,-12
2015,1,10,6,30,0,0,0,0,0,0,103.63,0.1433199942111969,-12
2015,1,10,7,0,0,0,0,0,0,0,98.14,0.1433199942111969,-12
2015,1,10,7,30,0,0,0,0,0,0,92.82000000000001,0.1433199942111969,-11
2015,1,10,8,0,16,245,26,16,245,26,87.7,0.1433199942111969,-10
2015,1,10,8,30,35,501,97,35,501,97,82.84,0.1433199942111969,-9
2015,1,10,9,0,47,651,179,47,651,179,78.29,0.1433199942111969,-8
2015,1,10,9,30,56,742,259,56,742,259,74.11,0.1433199942111969,-6
2015,1,10,10,0,61,807,332,61,807,332,70.36,0.1433199942111969,-4
2015,1,10,10,30,65,848,395,65,848,395,67.14,0.1433199942111969,-2
2015,1,10,11,0,68,879,446,68,879,446,64.52,0.1433199942111969,-1
2015,1,10,11,30,70,897,483,70,897,483,62.57,0.1433199942111969,0
2015,1,10,12,0,68,919,508,68,919,508,61.370000000000005,0.1433199942111969,0
2015,1,10,12,30,68,923,516,68,923,516,60.96,0.1433199942111969,0
2015,1,10,13,0,68,920,509,68,920,509,61.36,0.1433199942111969,1
2015,1,10,13,30,67,910,487,67,910,487,62.550000000000004,0.1433199942111969,1
2015,1,10,14,0,65,892,450,65,892,450,64.48,0.1433199942111969,2
2015,1,10,14,30,62,864,399,62,864,399,67.09,0.1433199942111969,2
2015,1,10,15,0,138,195,204,59,820,335,70.3,0.1433199942111969,2
2015,1,10,15,30,53,760,262,53,760,262,74.03,0.1433199942111969,1
2015,1,10,16,0,46,659,181,46,659,181,78.21000000000001,0.1433199942111969,1
2015,1,10,16,30,34,515,99,34,515,99,82.76,0.1433199942111969,0
2015,1,10,17,0,17,248,27,17,248,27,87.61,0.1433199942111969,0
2015,1,10,17,30,0,0,0,0,0,0,92.72,0.1433199942111969,-1
2015,1,10,18,0,0,0,0,0,0,0,98.04,0.1433199942111969,-2
2015,1,10,18,30,0,0,0,0,0,0,103.53,0.1433199942111969,-2
2015,1,10,19,0,0,0,0,0,0,0,109.14,0.1433199942111969,-3
2015,1,10,19,30,0,0,0,0,0,0,114.86,0.1433199942111969,-3
2015,1,10,20,0,0,0,0,0,0,0,120.64,0.1433199942111969,-3
2015,1,10,20,30,0,0,0,0,0,0,126.45,0.1433199942111969,-3
2015,1,10,21,0,0,0,0,0,0,0,132.27,0.1433199942111969,-4
2015,1,10,21,30,0,0,0,0,0,0,138.03,0.1433199942111969,-4
2015,1,10,22,0,0,0,0,0,0,0,143.68,0.1433199942111969,-4
2015,1,10,22,30,0,0,0,0,0,0,149.11,0.1433199942111969,-4
2015,1,10,23,0,0,0,0,0,0,0,154.16,0.1433199942111969,-5
2015,1,10,23,30,0,0,0,0,0,0,158.5,0.1433199942111969,-5
2015,1,11,0,0,0,0,0,0,0,0,161.61,0.1433199942111969,-5
2015,1,11,0,30,0,0,0,0,0,0,162.79,0.1433199942111969,-5
2015,1,11,1,0,0,0,0,0,0,0,161.66,0.1433199942111969,-5
2015,1,11,1,30,0,0,0,0,0,0,158.58,0.1433199942111969,-5
2015,1,11,2,0,0,0,0,0,0,0,154.26,0.1433199942111969,-6
2015,1,11,2,30,0,0,0,0,0,0,149.22,0.1433199942111969,-6
2015,1,11,3,0,0,0,0,0,0,0,143.79,0.1433199942111969,-6
2015,1,11,3,30,0,0,0,0,0,0,138.14000000000001,0.1433199942111969,-6
2015,1,11,4,0,0,0,0,0,0,0,132.38,0.1433199942111969,-6
2015,1,11,4,30,0,0,0,0,0,0,126.56,0.1433199942111969,-5
2015,1,11,5,0,0,0,0,0,0,0,120.74000000000001,0.1433199942111969,-5
2015,1,11,5,30,0,0,0,0,0,0,114.96000000000001,0.1433199942111969,-5
2015,1,11,6,0,0,0,0,0,0,0,109.24000000000001,0.1433199942111969,-5
2015,1,11,6,30,0,0,0,0,0,0,103.61,0.1433199942111969,-4
2015,1,11,7,0,0,0,0,0,0,0,98.12,0.1433199942111969,-4
2015,1,11,7,30,0,0,0,0,0,0,92.79,0.1433199942111969,-3
2015,1,11,8,0,1,0,1,17,135,23,87.66,0.1433199942111969,-3
2015,1,11,8,30,5,0,5,42,363,87,82.79,0.1433199942111969,-2
2015,1,11,9,0,10,0,10,61,494,162,78.23,0.1433199942111969,-2
2015,1,11,9,30,15,0,15,74,592,237,74.03,0.1433199942111969,-1
2015,1,11,10,0,20,0,20,87,643,304,70.28,0.1433199942111969,0
2015,1,11,10,30,87,0,87,94,691,364,67.04,0.1433199942111969,0
2015,1,11,11,0,84,0,84,102,715,411,64.4,0.1433199942111969,1
2015,1,11,11,30,75,0,75,106,737,447,62.45,0.1433199942111969,1
2015,1,11,12,0,187,25,200,111,742,468,61.230000000000004,0.1433199942111969,2
2015,1,11,12,30,162,3,164,111,747,476,60.81,0.1433199942111969,2
2015,1,11,13,0,88,0,88,110,745,469,61.2,0.1433199942111969,2
2015,1,11,13,30,176,20,186,108,733,448,62.370000000000005,0.1433199942111969,2
2015,1,11,14,0,191,133,249,103,715,413,64.3,0.1433199942111969,2
2015,1,11,14,30,154,30,166,97,682,365,66.91,0.1433199942111969,2
2015,1,11,15,0,126,13,130,93,622,304,70.12,0.1433199942111969,2
2015,1,11,15,30,45,0,45,82,553,236,73.85000000000001,0.1433199942111969,1
2015,1,11,16,0,35,0,35,70,437,160,78.03,0.1433199942111969,1
2015,1,11,16,30,19,0,19,48,294,86,82.58,0.1433199942111969,1
2015,1,11,17,0,5,0,5,19,87,23,87.44,0.1433199942111969,1
2015,1,11,17,30,0,0,0,0,0,0,92.55,0.1433199942111969,1
2015,1,11,18,0,0,0,0,0,0,0,97.87,0.1433199942111969,1
2015,1,11,18,30,0,0,0,0,0,0,103.36,0.1433199942111969,0
2015,1,11,19,0,0,0,0,0,0,0,108.98,0.1433199942111969,0
2015,1,11,19,30,0,0,0,0,0,0,114.69,0.1433199942111969,0
2015,1,11,20,0,0,0,0,0,0,0,120.47,0.1433199942111969,0
2015,1,11,20,30,0,0,0,0,0,0,126.29,0.1433199942111969,0
2015,1,11,21,0,0,0,0,0,0,0,132.1,0.1433199942111969,0
2015,1,11,21,30,0,0,0,0,0,0,137.87,0.1433199942111969,0
2015,1,11,22,0,0,0,0,0,0,0,143.51,0.1433199942111969,0
2015,1,11,22,30,0,0,0,0,0,0,148.94,0.1433199942111969,0
2015,1,11,23,0,0,0,0,0,0,0,153.98,0.1433199942111969,0
2015,1,11,23,30,0,0,0,0,0,0,158.32,0.1433199942111969,0
2015,1,12,0,0,0,0,0,0,0,0,161.43,0.1433199942111969,-1
2015,1,12,0,30,0,0,0,0,0,0,162.63,0.1433199942111969,-1
2015,1,12,1,0,0,0,0,0,0,0,161.53,0.1433199942111969,-2
2015,1,12,1,30,0,0,0,0,0,0,158.5,0.1433199942111969,-2
2015,1,12,2,0,0,0,0,0,0,0,154.20000000000002,0.1433199942111969,-3
2015,1,12,2,30,0,0,0,0,0,0,149.19,0.1433199942111969,-3
2015,1,12,3,0,0,0,0,0,0,0,143.77,0.1433199942111969,-4
2015,1,12,3,30,0,0,0,0,0,0,138.13,0.1433199942111969,-4
2015,1,12,4,0,0,0,0,0,0,0,132.37,0.1433199942111969,-5
2015,1,12,4,30,0,0,0,0,0,0,126.55,0.1433199942111969,-5
2015,1,12,5,0,0,0,0,0,0,0,120.73,0.1433199942111969,-6
2015,1,12,5,30,0,0,0,0,0,0,114.94,0.1433199942111969,-6
2015,1,12,6,0,0,0,0,0,0,0,109.22,0.1433199942111969,-7
2015,1,12,6,30,0,0,0,0,0,0,103.59,0.1433199942111969,-7
2015,1,12,7,0,0,0,0,0,0,0,98.09,0.1433199942111969,-8
2015,1,12,7,30,0,0,0,0,0,0,92.75,0.1433199942111969,-8
2015,1,12,8,0,16,214,25,16,214,25,87.62,0.1433199942111969,-8
2015,1,12,8,30,37,465,96,37,465,96,82.74,0.1433199942111969,-7
2015,1,12,9,0,49,631,178,49,631,178,78.16,0.1433199942111969,-6
2015,1,12,9,30,58,725,258,58,725,258,73.95,0.1433199942111969,-5
2015,1,12,10,0,62,799,333,62,799,333,70.18,0.1433199942111969,-5
2015,1,12,10,30,67,842,397,67,842,397,66.93,0.1433199942111969,-4
2015,1,12,11,0,69,878,450,69,878,450,64.28,0.1433199942111969,-3
2015,1,12,11,30,71,898,489,71,898,489,62.31,0.1433199942111969,-3
2015,1,12,12,0,72,912,513,72,912,513,61.08,0.1433199942111969,-3
2015,1,12,12,30,72,917,522,72,917,522,60.65,0.1433199942111969,-2
2015,1,12,13,0,73,913,515,73,913,515,61.03,0.1433199942111969,-2
2015,1,12,13,30,72,905,494,72,905,494,62.2,0.1433199942111969,-2
2015,1,12,14,0,71,883,457,71,883,457,64.12,0.1433199942111969,-2
2015,1,12,14,30,68,857,406,68,857,406,66.72,0.1433199942111969,-2
2015,1,12,15,0,65,809,342,65,809,342,69.94,0.1433199942111969,-2
2015,1,12,15,30,58,750,269,58,750,269,73.67,0.1433199942111969,-2
2015,1,12,16,0,51,650,188,51,650,188,77.85000000000001,0.1433199942111969,-3
2015,1,12,16,30,38,508,105,38,508,105,82.4,0.1433199942111969,-4
2015,1,12,17,0,19,252,31,19,252,31,87.26,0.1433199942111969,-5
2015,1,12,17,30,0,0,0,0,0,0,92.38,0.1433199942111969,-5
2015,1,12,18,0,0,0,0,0,0,0,97.7,0.1433199942111969,-6
2015,1,12,18,30,0,0,0,0,0,0,103.19,0.1433199942111969,-6
2015,1,12,19,0,0,0,0,0,0,0,108.81,0.1433199942111969,-7
2015,1,12,19,30,0,0,0,0,0,0,114.53,0.1433199942111969,-7
2015,1,12,20,0,0,0,0,0,0,0,120.31,0.1433199942111969,-8
2015,1,12,20,30,0,0,0,0,0,0,126.13000000000001,0.1433199942111969,-8
2015,1,12,21,0,0,0,0,0,0,0,131.94,0.1433199942111969,-9
2015,1,12,21,30,0,0,0,0,0,0,137.70000000000002,0.1433199942111969,-9
2015,1,12,22,0,0,0,0,0,0,0,143.34,0.1433199942111969,-10
2015,1,12,22,30,0,0,0,0,0,0,148.77,0.1433199942111969,-10
2015,1,12,23,0,0,0,0,0,0,0,153.8,0.1433199942111969,-10
2015,1,12,23,30,0,0,0,0,0,0,158.13,0.1433199942111969,-10
2015,1,13,0,0,0,0,0,0,0,0,161.25,0.1433199942111969,-11
2015,1,13,0,30,0,0,0,0,0,0,162.46,0.1433199942111969,-11
2015,1,13,1,0,0,0,0,0,0,0,161.41,0.1433199942111969,-12
2015,1,13,1,30,0,0,0,0,0,0,158.4,0.1433199942111969,-12
2015,1,13,2,0,0,0,0,0,0,0,154.14000000000001,0.1433199942111969,-12
2015,1,13,2,30,0,0,0,0,0,0,149.14000000000001,0.1433199942111969,-12
2015,1,13,3,0,0,0,0,0,0,0,143.74,0.1433199942111969,-13
2015,1,13,3,30,0,0,0,0,0,0,138.11,0.1433199942111969,-13
2015,1,13,4,0,0,0,0,0,0,0,132.35,0.1433199942111969,-13
2015,1,13,4,30,0,0,0,0,0,0,126.53,0.1433199942111969,-13
2015,1,13,5,0,0,0,0,0,0,0,120.71000000000001,0.1433199942111969,-14
2015,1,13,5,30,0,0,0,0,0,0,114.92,0.1433199942111969,-14
2015,1,13,6,0,0,0,0,0,0,0,109.19,0.1433199942111969,-14
2015,1,13,6,30,0,0,0,0,0,0,103.56,0.1433199942111969,-14
2015,1,13,7,0,0,0,0,0,0,0,98.05,0.1433199942111969,-14
2015,1,13,7,30,0,0,0,0,0,0,92.71000000000001,0.1433199942111969,-13
2015,1,13,8,0,18,204,26,18,204,26,87.56,0.1433199942111969,-13
2015,1,13,8,30,39,451,97,39,451,97,82.67,0.1433199942111969,-12
2015,1,13,9,0,56,580,176,56,580,176,78.09,0.1433199942111969,-12
2015,1,13,9,30,67,675,255,67,675,255,73.87,0.1433199942111969,-10
2015,1,13,10,0,77,730,326,77,730,326,70.08,0.1433199942111969,-9
2015,1,13,10,30,84,775,389,84,775,389,66.82000000000001,0.1433199942111969,-8
2015,1,13,11,0,89,805,440,89,805,440,64.15,0.1433199942111969,-7
2015,1,13,11,30,175,405,364,92,825,477,62.17,0.1433199942111969,-6
2015,1,13,12,0,218,180,306,90,846,502,60.93,0.1433199942111969,-5
2015,1,13,12,30,227,170,311,91,850,510,60.480000000000004,0.1433199942111969,-4
2015,1,13,13,0,90,846,503,90,846,503,60.85,0.1433199942111969,-4
2015,1,13,13,30,88,836,481,88,836,481,62.01,0.1433199942111969,-3
2015,1,13,14,0,84,820,445,84,820,445,63.93,0.1433199942111969,-3
2015,1,13,14,30,80,791,395,80,791,395,66.53,0.1433199942111969,-3
2015,1,13,15,0,73,757,335,73,757,335,69.75,0.1433199942111969,-3
2015,1,13,15,30,65,696,263,65,696,263,73.48,0.1433199942111969,-3
2015,1,13,16,0,55,611,185,55,611,185,77.66,0.1433199942111969,-3
2015,1,13,16,30,41,471,104,41,471,104,82.22,0.1433199942111969,-4
2015,1,13,17,0,32,0,32,20,238,32,87.08,0.1433199942111969,-5
2015,1,13,17,30,0,0,0,0,0,0,92.2,0.1433199942111969,-5
2015,1,13,18,0,0,0,0,0,0,0,97.53,0.1433199942111969,-6
2015,1,13,18,30,0,0,0,0,0,0,103.02,0.1433199942111969,-6
2015,1,13,19,0,0,0,0,0,0,0,108.64,0.1433199942111969,-6
2015,1,13,19,30,0,0,0,0,0,0,114.36,0.1433199942111969,-6
2015,1,13,20,0,0,0,0,0,0,0,120.14,0.1433199942111969,-6
2015,1,13,20,30,0,0,0,0,0,0,125.96000000000001,0.1433199942111969,-6
2015,1,13,21,0,0,0,0,0,0,0,131.77,0.1433199942111969,-6
2015,1,13,21,30,0,0,0,0,0,0,137.53,0.1433199942111969,-6
2015,1,13,22,0,0,0,0,0,0,0,143.17000000000002,0.1433199942111969,-6
2015,1,13,22,30,0,0,0,0,0,0,148.59,0.1433199942111969,-6
2015,1,13,23,0,0,0,0,0,0,0,153.61,0.1433199942111969,-7
2015,1,13,23,30,0,0,0,0,0,0,157.94,0.1433199942111969,-7
2015,1,14,0,0,0,0,0,0,0,0,161.05,0.1433199942111969,-7
2015,1,14,0,30,0,0,0,0,0,0,162.29,0.1433199942111969,-7
2015,1,14,1,0,0,0,0,0,0,0,161.27,0.1433199942111969,-7
2015,1,14,1,30,0,0,0,0,0,0,158.3,0.1433199942111969,-7
2015,1,14,2,0,0,0,0,0,0,0,154.07,0.1433199942111969,-7
2015,1,14,2,30,0,0,0,0,0,0,149.1,0.1433199942111969,-7
2015,1,14,3,0,0,0,0,0,0,0,143.70000000000002,0.1433199942111969,-7
2015,1,14,3,30,0,0,0,0,0,0,138.08,0.1433199942111969,-7
2015,1,14,4,0,0,0,0,0,0,0,132.32,0.1433199942111969,-7
2015,1,14,4,30,0,0,0,0,0,0,126.51,0.1433199942111969,-6
2015,1,14,5,0,0,0,0,0,0,0,120.69,0.1433199942111969,-6
2015,1,14,5,30,0,0,0,0,0,0,114.89,0.1433199942111969,-6
2015,1,14,6,0,0,0,0,0,0,0,109.16,0.1433199942111969,-6
2015,1,14,6,30,0,0,0,0,0,0,103.52,0.1433199942111969,-6
2015,1,14,7,0,0,0,0,0,0,0,98.01,0.1433199942111969,-7
2015,1,14,7,30,0,0,0,0,0,0,92.66,0.1433199942111969,-6
2015,1,14,8,0,21,0,21,17,200,26,87.51,0.1433199942111969,-5
2015,1,14,8,30,45,243,76,38,442,95,82.60000000000001,0.1433199942111969,-4
2015,1,14,9,0,73,328,141,52,601,177,78.01,0.1433199942111969,-3
2015,1,14,9,30,96,389,205,62,695,256,73.77,0.1433199942111969,-1
2015,1,14,10,0,117,430,265,67,769,330,69.98,0.1433199942111969,0
2015,1,14,10,30,129,473,316,72,814,394,66.7,0.1433199942111969,0
2015,1,14,11,0,164,392,336,74,853,448,64.02,0.1433199942111969,1
2015,1,14,11,30,76,874,487,76,874,487,62.02,0.1433199942111969,1
2015,1,14,12,0,75,897,513,75,897,513,60.76,0.1433199942111969,2
2015,1,14,12,30,75,902,522,75,902,522,60.31,0.1433199942111969,2
2015,1,14,13,0,72,909,518,72,909,518,60.660000000000004,0.1433199942111969,3
2015,1,14,13,30,71,901,496,71,901,496,61.82,0.1433199942111969,3
2015,1,14,14,0,67,891,461,67,891,461,63.74,0.1433199942111969,3
2015,1,14,14,30,64,866,412,64,866,412,66.34,0.1433199942111969,3
2015,1,14,15,0,59,831,350,59,831,350,69.55,0.1433199942111969,3
2015,1,14,15,30,54,777,277,54,777,277,73.29,0.1433199942111969,1
2015,1,14,16,0,46,700,197,46,700,197,77.47,0.1433199942111969,0
2015,1,14,16,30,35,571,114,35,571,114,82.03,0.1433199942111969,0
2015,1,14,17,0,18,348,37,18,348,37,86.9,0.1433199942111969,0
2015,1,14,17,30,0,0,0,0,0,0,92.02,0.1433199942111969,0
2015,1,14,18,0,0,0,0,0,0,0,97.35000000000001,0.1433199942111969,0
2015,1,14,18,30,0,0,0,0,0,0,102.84,0.1433199942111969,0
2015,1,14,19,0,0,0,0,0,0,0,108.47,0.1433199942111969,-1
2015,1,14,19,30,0,0,0,0,0,0,114.19,0.1433199942111969,-1
2015,1,14,20,0,0,0,0,0,0,0,119.97,0.1433199942111969,-2
2015,1,14,20,30,0,0,0,0,0,0,125.79,0.1433199942111969,-2
2015,1,14,21,0,0,0,0,0,0,0,131.6,0.1433199942111969,-3
2015,1,14,21,30,0,0,0,0,0,0,137.36,0.1433199942111969,-3
2015,1,14,22,0,0,0,0,0,0,0,143.0,0.1433199942111969,-3
2015,1,14,22,30,0,0,0,0,0,0,148.41,0.1433199942111969,-3
2015,1,14,23,0,0,0,0,0,0,0,153.43,0.1433199942111969,-4
2015,1,14,23,30,0,0,0,0,0,0,157.74,0.1433199942111969,-4
2015,1,15,0,0,0,0,0,0,0,0,160.86,0.1433199942111969,-4
2015,1,15,0,30,0,0,0,0,0,0,162.11,0.1433199942111969,-4
2015,1,15,1,0,0,0,0,0,0,0,161.12,0.1433199942111969,-4
2015,1,15,1,30,0,0,0,0,0,0,158.20000000000002,0.1433199942111969,-4
2015,1,15,2,0,0,0,0,0,0,0,153.99,0.1433199942111969,-4
2015,1,15,2,30,0,0,0,0,0,0,149.04,0.1433199942111969,-4
